id,price,old_price,model,descript,width,height,rim,r_type,brand,country,inStock,tech,type,size,created_at,updated_at,img,img_big,class,active,slug,tube,type_arch,sort_id
284,8,0,TM 600,,,,,,Trelleborg,Италия,0,133/A8/130B,,380/85R28 (14.9R28),0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm600.png,Сельхоз шины,1,38085r28-149r28-trelleborg-tm-600-133a8130b,Бескамерная,Радиальная,2
285,8,0,TM 700,,,,,,Trelleborg,Италия,0,133D,,420/70R28,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm700.png,Сельхоз шины,1,42070r28-trelleborg-tm-700-133d,Бескамерная,Радиальная,2
286,8,0,TM 800,,,,,,Trelleborg,Италия,0,136D,,480/65R28,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm800.png,Сельхоз шины,1,48065r28-trelleborg-tm-800-136d,Бескамерная,Радиальная,2
287,8,0,TM 600,,,,,,Trelleborg,Италия,0,139A8/136B,,420/85R28 (16.9R28),0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm600.png,Сельхоз шины,1,42085r28-169r28-trelleborg-tm-600-139a8136b,Бескамерная,Радиальная,2
288,8,0,TM 700,,,,,,Trelleborg,Италия,0,140D,,480/70R28,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm700.png,Сельхоз шины,1,48070r28-trelleborg-tm-700-140d,Бескамерная,Радиальная,2
289,8,0,TM 700 HS,,,,,,Trelleborg,Италия,0,145D/148A8,,480/70R28,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm700hs.png,Сельхоз шины,1,48070r28-trelleborg-tm-700-hs-145d148a8,Бескамерная,Радиальная,2
290,8,0,TM 800,,,,,,Trelleborg,Италия,0,142D,,540/65R28,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm800.png,Сельхоз шины,1,54065r28-trelleborg-tm-800-142d,Бескамерная,Радиальная,2
291,8,0,TM 800 HS,,,,,,Trelleborg,Италия,0,149D/146E,,540/65R28,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm800hs.png,Сельхоз шины,1,54065r28-trelleborg-tm-800-hs-149d146e,Бескамерная,Радиальная,2
292,8,0,TM 800,,,,,,Trelleborg,Италия,0,147D,,600/65R28,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm800.png,Сельхоз шины,1,60065r28-trelleborg-tm-800-147d,Бескамерная,Радиальная,2
293,8,0,TM 800 HS,,,,,,Trelleborg,Италия,0,154D/151E,,600/65R28,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm800hs.png,Сельхоз шины,1,60065r28-trelleborg-tm-800-hs-154d151e,Бескамерная,Радиальная,2
294,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,157D,,600/70R28,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm900hp.png,Сельхоз шины,1,60070r28-trelleborg-tm-900-hp-157d,Бескамерная,Радиальная,2
295,8,0,TM 600,,,,,,Trelleborg,Италия,0,135A8/132B,,380/85R30 (14.9R30),0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm600.png,Сельхоз шины,1,38085r30-149r30-trelleborg-tm-600-135a8132b,Бескамерная,Радиальная,2
296,8,0,TM 700,,,,,,Trelleborg,Италия,0,134A8/134B,,420/70R30,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm700.png,Сельхоз шины,1,42070r30-trelleborg-tm-700-134a8134b,Бескамерная,Радиальная,2
297,8,0,TM 600,,,,,,Trelleborg,Италия,0,140A8/137B,,420/85R30 (16.9R30),0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm600.png,Сельхоз шины,1,42085r30-169r30-trelleborg-tm-600-140a8137b,Бескамерная,Радиальная,2
298,8,0,TM 700,,,,,,Trelleborg,Италия,0,141D,,480/70R30,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm700.png,Сельхоз шины,1,48070r30-trelleborg-tm-700-141d,Бескамерная,Радиальная,2
299,8,0,TM 700 HS,,,,,,Trelleborg,Италия,0,147D/144E,,480/70R30,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm700hs.png,Сельхоз шины,1,48070r30-trelleborg-tm-700-hs-147d144e,Бескамерная,Радиальная,2
300,8,0,TM 800,,,,,,Trelleborg,Италия,0,143D,,540/65R30,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm800.png,Сельхоз шины,1,54065r30-trelleborg-tm-800-143d,Бескамерная,Радиальная,2
301,8,0,TM 800 HS,,,,,,Trelleborg,Италия,0,150D/147E,,540/65R30,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm800hs.png,Сельхоз шины,1,54065r30-trelleborg-tm-800-hs-150d147e,Бескамерная,Радиальная,2
302,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,158D/155E,,600/70R30,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm900hp.png,Сельхоз шины,1,60070r30-trelleborg-tm-900-hp-158d155e,Бескамерная,Радиальная,2
303,8,0,TM 1000 HP,,,,,,Trelleborg,Италия,0,159D,,IF 600/70R30,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm1000hp.png,Сельхоз шины,1,if-60070r30-trelleborg-tm-1000-hp-159d,Бескамерная,Радиальная,2
304,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,162D/159E,,710/60R30,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm900hp.png,Сельхоз шины,1,71060r30-trelleborg-tm-900-hp-162d159e,Бескамерная,Радиальная,2
305,8,0,TM 600,,,,,,Trelleborg,Италия,0,145A8/142B,,460/85R30 (18.4R30),0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm600.png,Сельхоз шины,1,46085r30-184r30-trelleborg-tm-600-145a8142b,Бескамерная,Радиальная,2
306,8,0,TM 700,,,,,,Trelleborg,Италия,0,145A8/145B/,,520/70R30,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm700.png,Сельхоз шины,1,52070r30-trelleborg-tm-700-145a8145b,Бескамерная,Радиальная,2
307,8,0,TM 700 HS,,,,,,Trelleborg,Италия,0,151D/148E,,520/70R30,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm700hs.png,Сельхоз шины,1,52070r30-trelleborg-tm-700-hs-151d148e,Бескамерная,Радиальная,2
308,8,0,TM 600,,,,,,Trelleborg,Италия,0,137A8/137B,,380/85R34 (14.9R34),0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm600.png,Сельхоз шины,1,38085r34-149r34-trelleborg-tm-600-137a8137b,Бескамерная,Радиальная,2
309,8,0,TM 600,,,,,,Trelleborg,Италия,0,142A8/139B,,420/85R34 (16.9R34),0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm600.png,Сельхоз шины,1,42085r34-169r34-trelleborg-tm-600-142a8139b,Бескамерная,Радиальная,2
310,8,0,TM 700,,,,,,Trelleborg,Италия,0,143A8/143B,,480/70R34,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm700.png,Сельхоз шины,1,48070r34-trelleborg-tm-700-143a8143b,Бескамерная,Радиальная,2
311,8,0,TM 800,,,,,,Trelleborg,Италия,0,145D,,540/65R34,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm800.png,Сельхоз шины,1,54065r34-trelleborg-tm-800-145d,Бескамерная,Радиальная,2
312,8,0,TM 800 HS,,,,,,Trelleborg,Италия,0,152D/149E,,540/65R34,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm800hs.png,Сельхоз шины,1,54065r34-trelleborg-tm-800-hs-152d149e,Бескамерная,Радиальная,2
313,8,0,TM 600,,,,,,Trelleborg,Италия,0,147A8/144B,,460/85R34 (18.4R34),0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm600.png,Сельхоз шины,1,46085r34-184r34-trelleborg-tm-600-147a8144b,Бескамерная,Радиальная,2
314,8,0,TM 700,,,,,,Trelleborg,Италия,0,148A8/148B,,520/70R34,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm700.png,Сельхоз шины,1,52070r34-trelleborg-tm-700-148a8148b,Бескамерная,Радиальная,2
315,8,0,TM 800,,,,,,Trelleborg,Италия,0,151D,,600/65R34,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm800.png,Сельхоз шины,1,60065r34-trelleborg-tm-800-151d,Бескамерная,Радиальная,2
316,8,0,TM 800 HS,,,,,,Trelleborg,Италия,0,157D/154E,,600/65R34,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm800hs.png,Сельхоз шины,1,60065r34-trelleborg-tm-800-hs-157d154e,Бескамерная,Радиальная,2
317,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,159D(156E),,650/60R34,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm900hp.png,Сельхоз шины,1,65060r34-trelleborg-tm-900-hp-159d156e,Бескамерная,Радиальная,2
318,8,0,TM 1000 HP,,,,,,Trelleborg,Италия,0,159D,,IF 650/60 R34,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm1000hp.png,Сельхоз шины,1,if-65060-r34-trelleborg-tm-1000-hp-159d,Бескамерная,Радиальная,2
319,8,0,TM 1000 HP,,,,,,Trelleborg,Италия,0,161/D,,IF 650/65 R34,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm1000hp.png,Сельхоз шины,1,if-65065-r34-trelleborg-tm-1000-hp-161d,Бескамерная,Радиальная,2
320,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,160D/157E,,600/70R34,0000-00-00 00:00:00,2015-10-15 09:47:49,,/img/tires/tm900hp.png,Сельхоз шины,1,60070r34-trelleborg-tm-900-hp-160d157e,Бескамерная,Радиальная,2
321,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,164A8/161D,,710/60R34,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm900hp.png,Сельхоз шины,1,71060r34-trelleborg-tm-900-hp-164a8161d,Бескамерная,Радиальная,2
322,8,0,TM 1000 HP,,,,,,Trelleborg,Италия,0,164D,,IF 710/60R34,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm1000hp.png,Сельхоз шины,1,if-71060r34-trelleborg-tm-1000-hp-164d,Бескамерная,Радиальная,2
323,8,0,TM190,,,,,,Trelleborg,Италия,0,124A8,,12.4R36,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm190.png,Сельхоз шины,1,124r36-trelleborg-tm190-124a8,Камерная,Радиальная,2
324,8,0,TM 600,,,,,,Trelleborg,Италия,0,129A8//126B,,320/85R38 (13.6R38),0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm600.png,Сельхоз шины,1,32085r38-136r38-trelleborg-tm-600-129a8126b,Бескамерная,Радиальная,2
325,8,0,TM 600,,,,,,Trelleborg,Италия,0,133A8/130B,,340/85R38 (12.4R38),0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm600.png,Сельхоз шины,1,34085r38-124r38-trelleborg-tm-600-133a8130b,Бескамерная,Радиальная,2
326,8,0,TM 600,,,,,,Trelleborg,Италия,0,142A8/142B,,380/80R38TL ,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm600.png,Сельхоз шины,1,38080r38tl-trelleborg-tm-600-142a8142b,Бескамерная,Радиальная,2
327,8,0,Marshland,,,,,,Trelleborg,Италия,0,139A8/(139B),,380/85R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/marshland.png,Сельхоз шины,1,38085r38-trelleborg-marshland-139a8139b,Бескамерная,Радиальная,2
328,8,0,Marshland,,,,,,Trelleborg,Италия,0,144A8/(144B),,420/85R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/marshland.png,Сельхоз шины,1,42085r38-trelleborg-marshland-144a8144b,Бескамерная,Радиальная,2
329,8,0,TM 600,,,,,,Trelleborg,Италия,0,144A8/141B,,380/85R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm600.png,Сельхоз шины,1,38085r38-trelleborg-tm-600-144a8141b,Бескамерная,Радиальная,2
330,8,0,TM 600,,,,,,Trelleborg,Италия,0,144A8/141B,,420/85R38 (16.9R38),0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm600.png,Сельхоз шины,1,42085r38-169r38-trelleborg-tm-600-144a8141b,Бескамерная,Радиальная,2
331,8,0,TM 700,,,,,,Trelleborg,Италия,0,145A8/145B,,480/70R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm700.png,Сельхоз шины,1,48070r38-trelleborg-tm-700-145a8145b,Бескамерная,Радиальная,2
332,8,0,TM 800,,,,,,Trelleborg,Италия,0,147D,,540/65R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm800.png,Сельхоз шины,1,54065r38-trelleborg-tm-800-147d,Бескамерная,Радиальная,2
333,8,0,TM 800 HS,,,,,,Trelleborg,Италия,0,153D/150E,,540/65R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm800hs.png,Сельхоз шины,1,54065r38-trelleborg-tm-800-hs-153d150e,Бескамерная,Радиальная,2
334,8,0,Marshland,,,,,,Trelleborg,Италия,0,149A8/(144B),,460/85R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/marshland.png,Сельхоз шины,1,46085r38-trelleborg-marshland-149a8144b,Бескамерная,Радиальная,2
335,8,0,TM 600,,,,,,Trelleborg,Италия,0,149A8/146B,,460/85R38 (18.4R38),0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm600.png,Сельхоз шины,1,46085r38-184r38-trelleborg-tm-600-149a8146b,Бескамерная,Радиальная,2
336,8,0,TM 700,,,,,,Trelleborg,Италия,0,150D,,520/70R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm700.png,Сельхоз шины,1,52070r38-trelleborg-tm-700-150d,Бескамерная,Радиальная,2
337,8,0,TM 800,,,,,,Trelleborg,Италия,0,153D,,600/65R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm800.png,Сельхоз шины,1,60065r38-trelleborg-tm-800-153d,Бескамерная,Радиальная,2
338,8,0,TM 600,,,,,,Trelleborg,Италия,0,155A8/152B,,520/85R38 (20.8R38),0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm600.png,Сельхоз шины,1,52085r38-208r38-trelleborg-tm-600-155a8152b,Бескамерная,Радиальная,2
339,8,0,TM 700,,,,,,Trelleborg,Италия,0,155D,,580/70R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm700.png,Сельхоз шины,1,58070r38-trelleborg-tm-700-155d,Бескамерная,Радиальная,2
340,8,0,TM 800,,,,,,Trelleborg,Италия,0,157D,,650/65R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm800.png,Сельхоз шины,1,65065r38-trelleborg-tm-800-157d,Бескамерная,Радиальная,2
341,8,0,TM 800 HS,,,,,,Trelleborg,Италия,0,163D/159E,,650/65R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm800hs.png,Сельхоз шины,1,65065r38-trelleborg-tm-800-hs-163d159e,Бескамерная,Радиальная,2
342,8,0,TM 800,,,,,,Trelleborg,Италия,0,166D,,710/70R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm800.png,Сельхоз шины,1,71070r38-trelleborg-tm-800-166d,Бескамерная,Радиальная,2
343,8,0,TM 800,,,,,,Trelleborg,Италия,0,166D,,710/70R38TL 166D - Sugar Cane,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm800.png,Сельхоз шины,1,71070r38tl-166d-sugar-cane-trelleborg-tm-800-166d,Бескамерная,Радиальная,2
344,8,0,TM 800 HS,,,,,,Trelleborg,Италия,0,171D//168E,,710/70R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm800hs.png,Сельхоз шины,1,71070r38-trelleborg-tm-800-hs-171d168e,Бескамерная,Радиальная,2
345,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,169D,,650/75R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm900hp.png,Сельхоз шины,1,65075r38-trelleborg-tm-900-hp-169d,Бескамерная,Радиальная,2
346,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,173D/170E,,650/85R38,0000-00-00 00:00:00,2015-10-15 09:47:50,,/img/tires/tm900hp.png,Сельхоз шины,1,65085r38-trelleborg-tm-900-hp-173d170e,Бескамерная,Радиальная,2
347,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,178D/175E,,800/70R38,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm900hp.png,Сельхоз шины,1,80070r38-trelleborg-tm-900-hp-178d175e,Бескамерная ,Радиальная,2
348,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,178D/175E,,900/60R38,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm900hp.png,Сельхоз шины,1,90060r38-trelleborg-tm-900-hp-178d175e,Бескамерная,Радиальная,2
349,8,0,TM 1000 HP,,,,,,Trelleborg,Италия,0,163D,,IF 650/65R38 163D,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm1000hp.png,Сельхоз шины,1,if-65065r38-163d-trelleborg-tm-1000-hp-163d,Бескамерная,Радиальная,2
350,8,0,TM 1000 HP,,,,,,Trelleborg,Италия,0,172D,,IF 710/60R38 164D,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm1000hp.png,Сельхоз шины,1,if-71060r38-164d-trelleborg-tm-1000-hp-172d,Бескамерная,Радиальная,2
351,8,0,TM 600,,,,,,Trelleborg,Италия,0,151A8//151B,,480/80R42 (18.4R42),0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm600.png,Сельхоз шины,1,48080r42-184r42-trelleborg-tm-600-151a8151b,Бескамерная,Радиальная,2
352,8,0,TM 800,,,,,,Trelleborg,Италия,0,154D,,600/65R42,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm800.png,Сельхоз шины,1,60065r42-trelleborg-tm-800-154d,Бескамерная,Радиальная,2
353,8,0,TM 600,,,,,,Trelleborg,Италия,0,157A8/154B,,520/85R42 (20.8R42),0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm600.png,Сельхоз шины,1,52085r42-208r42-trelleborg-tm-600-157a8154b,Бескамерная,Радиальная,2
354,8,0,TM 700,,,,,,Trelleborg,Италия,0,158D,,580/70R42,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm700.png,Сельхоз шины,1,58070r42-trelleborg-tm-700-158d,Бескамерная,Радиальная,2
355,8,0,TM 700,,,,,,Trelleborg,Италия,0,166D,,620/70R42,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm700.png,Сельхоз шины,1,62070r42-trelleborg-tm-700-166d,Бескамерная,Радиальная,2
356,8,0,TM 800,,,,,,Trelleborg,Италия,0,158D,,650/65R42,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm800.png,Сельхоз шины,1,65065r42-trelleborg-tm-800-158d,Бескамерная,Радиальная,2
357,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,179A8/179B,,710/70R42,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm900hp.png,Сельхоз шины,1,71070r42-trelleborg-tm-900-hp-179a8179b,Бескамерная,Радиальная,2
358,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,173D/170E,,710/70R42,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm900hp.png,Сельхоз шины,1,71070r42-trelleborg-tm-900-hp-173d170e,Бескамерная,Радиальная,2
359,8,0,TM 1000 HP,,,,,,Trelleborg,Италия,0,179D,,IF 710/70R42,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm1000hp.png,Сельхоз шины,1,if-71070r42-trelleborg-tm-1000-hp-179d,Бескамерная,Радиальная,2
360,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,175D/172E,,710/75R42,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm900hp.png,Сельхоз шины,1,71075r42-trelleborg-tm-900-hp-175d172e,Бескамерная,Радиальная,2
361,8,0,TM 1000 HP,,,,,,Trelleborg,Италия,0,176D,,IF 710/75 R42,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm1000hp.png,Сельхоз шины,1,if-71075-r42-trelleborg-tm-1000-hp-176d,Бескамерная,Радиальная,2
362,8,0,TM 900 HP,,,,,,Trelleborg,Италия,0,180A8/177D,,900/60R42,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm900hp.png,Сельхоз шины,1,90060r42-trelleborg-tm-900-hp-180a8177d,Бескамерная,Радиальная,2
363,8,0,TM 1000 HP,,,,,,Trelleborg,Италия,0,180D,,IF 900/60R42,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm1000hp.png,Сельхоз шины,1,if-90060r42-trelleborg-tm-1000-hp-180d,Бескамерная,Радиальная,2
364,8,0,TM 600,,,,,,Trelleborg,Италия,0,158A8//158B,,480/80R46 (18.4R46),0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm600.png,Сельхоз шины,1,48080r46-184r46-trelleborg-tm-600-158a8158b,Бескамерная,Радиальная,2
365,8,0,TM 600,,,,,,Trelleborg,Италия,0,158A8/158B,,520/85R46 (20.8R46),0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm600.png,Сельхоз шины,1,52085r46-208r46-trelleborg-tm-600-158a8158b,Бескамерная,Радиальная,2
366,8,0,TM 1000 HP,,,,,,Trelleborg,Италия,0,180D,,IF 750/75R46,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm1000hp.png,Сельхоз шины,1,if-75075r46-trelleborg-tm-1000-hp-180d,Бескамерная,Радиальная,2
367,8,0,TM 1000 HP,,,,,,Trelleborg,Италия,0,190D,,IF 900/65R46,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm1000hp.png,Сельхоз шины,1,if-90065r46-trelleborg-tm-1000-hp-190d,Бескамерная,Радиальная,2
368,8,0,TM 600,,,,,,Trelleborg,Италия,0,159D,,480/80R50 (18.4R50),0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm600.png,Сельхоз шины,1,48080r50-184r50-trelleborg-tm-600-159d,Бескамерная,Радиальная,2
369,8,0,ТМ 100,,,,,,Trelleborg,Италия,0,128A8/128B,,230/95R32,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm100.png,Сельхоз шины,1,23095r32-trelleborg-tm-100-128a8128b,Бескамерная,Радиальная,2
370,8,0,ТМ 100,,,,,,Trelleborg,Италия,0,136A8/136B,,270/95R32,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm100.png,Сельхоз шины,1,27095r32-trelleborg-tm-100-136a8136b,Бескамерная,Радиальная,2
371,8,0,ТМ 100,,,,,,Trelleborg,Италия,0,130A8/130B,,230/95R36,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm100.png,Сельхоз шины,1,23095r36-trelleborg-tm-100-130a8130b,Бескамерная,Радиальная,2
372,8,0,ТМ 100,,,,,,Trelleborg,Италия,0,140A8/140B,,270/95R38,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm100.png,Сельхоз шины,1,27095r38-trelleborg-tm-100-140a8140b,Бескамерная,Радиальная,2
373,8,0,ТМ 100,,,,,,Trelleborg,Италия,0,120A8/120B,,210/95R44,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm100.png,Сельхоз шины,1,21095r44-trelleborg-tm-100-120a8120b,Бескамерная,Радиальная,2
374,8,0,ТМ 100,,,,,,Trelleborg,Италия,0,134A8/134B,,230/95R44,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm100.png,Сельхоз шины,1,23095r44-trelleborg-tm-100-134a8134b,Бескамерная,Радиальная,2
375,8,0,ТМ 100,,,,,,Trelleborg,Италия,0,142A8/142B,,270/95R44,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm100.png,Сельхоз шины,1,27095r44-trelleborg-tm-100-142a8142b,Бескамерная,Радиальная,2
376,8,0,ТМ 100,,,,,,Trelleborg,Италия,0,148A8/148B,,300/95R46,0000-00-00 00:00:00,2015-10-15 09:47:51,,/img/tires/tm100.png,Сельхоз шины,1,30095r46-trelleborg-tm-100-148a8148b,Бескамерная,Радиальная,2
377,8,0,ТМ 100,,,,,,Trelleborg,Италия,0,136A8/136B,,230/95R48,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/tm100.png,Сельхоз шины,1,23095r48-trelleborg-tm-100-136a8136b,Бескамерная,Радиальная,2
378,8,0,ТМ 100,,,,,,Trelleborg,Италия,0,144A8/144B,,270/95R48,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/tm100.png,Сельхоз шины,1,27095r48-trelleborg-tm-100-144a8144b,Бескамерная,Радиальная,2
379,8,0,ТМ 100,,,,,,Trelleborg,Италия,0,151A8/151B,,380/90R50,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/tm100.png,Сельхоз шины,1,38090r50-trelleborg-tm-100-151a8151b,Бескамерная,Радиальная,2
380,8,0,ТМ 100,,,,,,Trelleborg,Италия,0,151A8,,300/95R52 ,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/tm100.png,Сельхоз шины,1,30095r52-trelleborg-tm-100-151a8,Бескамерная,Радиальная,2
381,8,0,ТМ 100,,,,,,Trelleborg,Италия,0,152A8/152B,,380/90R54,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/tm100.png,Сельхоз шины,1,38090r54-trelleborg-tm-100-152a8152b,Бескамерная,Радиальная,2
382,8,0,TM 2000,,,,,,Trelleborg,Италия,0,166A8,,620/75R26,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/tm2000.png,Сельхоз шины,1,62075r26-trelleborg-tm-2000-166a8,Бескамерная,Радиальная,2
383,8,0,TM 2000,,,,,,Trelleborg,Италия,0,172A8,,650/75R32,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/tm2000.png,Сельхоз шины,1,65075r32-trelleborg-tm-2000-172a8,Бескамерная,Радиальная,2
384,8,0,TM 2000,,,,,,Trelleborg,Италия,0,177A8,,710/75R32,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/tm2000.png,Сельхоз шины,1,71075r32-trelleborg-tm-2000-177a8,Бескамерная,Радиальная,2
385,8,0,TM 2000,,,,,,Trelleborg,Италия,0,178A8,,800/65R32,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/tm2000.png,Сельхоз шины,1,80065r32-trelleborg-tm-2000-178a8,Бескамерная,Радиальная,2
386,8,0,TM 2000,,,,,,Trelleborg,Италия,0,181A8,,900/60R32,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/tm2000.png,Сельхоз шины,1,90060r32-trelleborg-tm-2000-181a8,Бескамерная,Радиальная,2
387,8,0,TM 3000,,,,,,Trelleborg,Италия,0,178A8,,IF 800/65R32 CFO,0000-00-00 00:00:00,2015-10-15 09:47:52,,/img/tires/tm3000.png,Сельхоз шины,1,if-80065r32-cfo-trelleborg-tm-3000-178a8,Бескамерная,Радиальная,2
